AÑO,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,ESTRATO,P204,P207,P208A
2023,005321,195,11,02,020701,8,2,1,42
2023,005321,195,11,03,020701,8,2,1,35
2023,005321,214,11,01,020701,8,1,1,57
2023,005321,214,11,02,020701,8,1,2,55
2023,005321,214,11,03,020701,8,1,2,20
2023,005321,214,11,04,020701,8,1,1,17
2023,005321,216,11,01,020701,8,1,1,51
2023,005321,216,11,02,020701,8,1,2,49
2023,005321,216,11,03,020701,8,1,2,19
2023,005321,216,11,04,020701,8,1,1,16
2023,005321,216,11,05,020701,8,1,2,12
2023,005321,216,11,06,020701,8, , , 
2023,005330,035,11,01,021012,7,1,1,75
2023,005330,035,11,02,021012,7,1,2,65
2023,005330,038,11,01,021012,7,1,1,75
2023,005330,038,11,02,021012,7,1,2,64
2023,005330,045,11,01,021012,7,1,2,77
2023,005330,045,11,02,021012,7, , , 
2023,005330,059,11,01,021012,7,1,1,88
2023,005330,062,11,01,021012,7,1,2,57
2023,005330,074,11,01,021012,7,1,1,67
2023,005330,074,11,02,021012,7, , , 
2023,005330,106,11,01,021012,7,1,1,42
2023,005330,106,11,02,021012,7,1,2,40
2023,005330,106,11,03,021012,7,1,1,17
2023,005330,106,11,04,021012,7,1,1,16
2023,005330,106,11,05,021012,7,1,1,13
2023,005330,106,11,06,021012,7,1,2,12
2023,005330,106,11,07,021012,7,1,2,10
2023,005330,106,11,08,021012,7,1,1,5
2023,005330,106,11,09,021012,7,1,2,3
2023,005330,106,11,10,021012,7, , , 
2023,005330,106,11,11,021012,7, , , 
2023,005330,106,11,12,021012,7, , , 
2023,005346,022,11,01,030109,3,1,2,30
2023,005346,096,11,01,030109,3,1,2,56
2023,005346,096,11,02,030109,3,1,1,81
2023,005346,096,11,03,030109,3,1,1,26
2023,005346,096,11,04,030109,3,1,1,15
2023,005346,096,11,05,030109,3,2,2,20
2023,005346,096,11,06,030109,3,1,2,23
2023,005346,096,11,07,030109,3,1,2,6
2023,005346,096,11,08,030109,3,1,1,3
2023,005362,004,11,01,030604,5,1,1,63
2023,005362,004,11,02,030604,5,1,2,58
2023,005362,004,11,03,030604,5, , , 
2023,005362,004,11,04,030604,5, , , 
2023,005362,034,11,01,030604,5,1,2,82
2023,005362,034,11,02,030604,5,2,2,55
2023,005362,049,11,01,030604,5,1,1,72
2023,005362,049,11,02,030604,5,1,2,69
2023,005362,049,11,03,030604,5,1,2,10
2023,005362,079,11,01,030604,5,1,2,79
2023,005362,079,11,02,030604,5,1,2,64
2023,005362,079,11,03,030604,5,1,1,38
2023,005362,095,11,01,030604,5,1,1,48
2023,005362,095,11,02,030604,5,1,2,42
2023,005362,095,11,03,030604,5,1,2,16
2023,005362,095,11,04,030604,5, , , 
2023,005362,095,11,05,030604,5, , , 
2023,005362,095,11,06,030604,5, , , 
2023,005362,095,11,07,030604,5, , , 
2023,005362,124,11,01,030604,5,1,1,67
2023,005362,124,11,02,030604,5,1,2,58
2023,005362,124,11,03,030604,5,1,2,17
2023,005362,124,11,04,030604,5,1,1,27
2023,005362,124,11,05,030604,5,1,2,20
2023,005362,124,11,06,030604,5,1,2,0
2023,005362,124,11,07,030604,5,1,1,20
2023,005362,124,11,08,030604,5,1,2,19
2023,005362,124,11,09,030604,5,1,1,0
2023,005362,124,11,10,030604,5, , , 
2023,005366,035,11,01,030213,4,1,2,39
2023,005366,035,11,02,030213,4, , , 
2023,005366,035,11,03,030213,4, , , 
2023,005366,055,11,01,030213,4,1,1,51
2023,005366,055,11,02,030213,4,1,2,51
2023,005366,055,11,03,030213,4,1,1,23
2023,005366,055,11,04,030213,4,1,1,21
2023,005366,073,11,01,030213,4,1,1,56
2023,005366,073,11,02,030213,4,1,2,54
2023,005366,073,11,03,030213,4,1,1,6
2023,005366,073,11,04,030213,4,2,1,26
2023,005366,073,11,05,030213,4, , , 
2023,005366,091,11,01,030213,4,1,1,29
2023,005366,091,11,02,030213,4,1,2,19
2023,005366,091,11,03,030213,4,1,1,2
2023,005366,110,11,01,030213,4,1,2,34
2023,005366,110,11,02,030213,4,1,2,16
2023,005366,110,11,03,030213,4,1,1,11
2023,005366,110,11,04,030213,4,1,1,9
2023,005366,110,11,05,030213,4,1,1,7
2023,005395,068,11,01,030603,7,1,1,40
2023,005395,068,11,02,030603,7,1,2,49
2023,005395,068,11,03,030603,7,1,1,14
2023,005395,068,11,04,030603,7,1,2,8
2023,005395,068,11,05,030603,7, , , 
2023,005395,070,11,01,030603,7,1,1,60
2023,005395,228,11,01,030603,7,1,1,36
2023,005395,228,11,02,030603,7,1,2,31
2023,005395,228,11,03,030603,7,1,2,8
2023,005395,228,11,04,030603,7,1,2,3
2023,005395,229,11,01,030603,7,1,1,76
2023,005395,229,11,02,030603,7,1,2,69
2023,005395,230,11,01,030603,7,1,1,47
2023,005395,230,11,02,030603,7,1,2,44
2023,005395,230,11,03,030603,7,1,1,22
2023,005395,230,11,04,030603,7,1,2,14
2023,005395,230,11,05,030603,7,1,1,11
2023,005395,231,11,01,030603,7,1,1,49
2023,005395,231,11,02,030603,7,1,2,43
2023,005395,231,11,03,030603,7,1,1,15
2023,005395,231,11,04,030603,7,1,1,12
2023,005395,231,11,05,030603,7,1,2,10
2023,005395,231,11,06,030603,7,1,1,2
2023,005395,231,11,07,030603,7, , , 
2023,005406,004,11,01,030106,6,1,1,39
2023,005406,004,11,02,030106,6,1,2,38
2023,005406,004,11,03,030106,6,1,2,17
2023,005406,004,11,04,030106,6,1,1,15
2023,005406,004,11,05,030106,6,1,2,7
2023,005406,004,11,06,030106,6,1,1,2
2023,005406,029,11,01,030106,6,1,2,55
2023,005406,029,11,02,030106,6,1,1,58
2023,005406,029,11,03,030106,6, , , 
2023,005406,043,11,01,030106,6,1,2,73
2023,005406,043,11,02,030106,6,1,2,27
2023,005406,043,11,03,030106,6,1,2,5
2023,005406,072,11,01,030106,6,1,1,79
2023,005406,072,11,02,030106,6, , , 
2023,005423,004,11,01,030214,6,1,1,43
2023,005423,004,11,02,030214,6,1,2,41
2023,005423,004,11,03,030214,6,1,1,7
2023,005423,010,11,01,030214,6,1,2,36
2023,005423,010,11,02,030214,6,1,1,37
2023,005423,010,11,03,030214,6,1,2,18
2023,005423,010,11,04,030214,6,1,2,17
2023,005423,010,11,05,030214,6,2,1,48
2023,005423,024,11,01,030214,6,1,1,70
2023,005423,024,11,02,030214,6,1,2,51
2023,005423,024,11,03,030214,6,1,2,13
2023,005423,024,11,04,030214,6, , , 
2023,005423,024,11,05,030214,6, , , 
2023,005423,024,11,06,030214,6, , , 
2023,005423,024,11,07,030214,6, , , 
2023,005423,027,11,01,030214,6,1,1,78
2023,005423,027,11,02,030214,6,1,2,52
2023,005423,035,11,01,030214,6,1,1,47
2023,005423,035,11,02,030214,6,1,2,48
2023,005423,035,11,03,030214,6,1,1,18
2023,005423,035,11,04,030214,6,1,1,15
2023,005423,035,11,05,030214,6,1,1,10
2023,005423,035,11,06,030214,6, , , 
2023,005423,041,11,01,030214,6,1,1,41
2023,005423,041,11,02,030214,6,1,2,54
2023,005423,041,11,03,030214,6,1,2,12
2023,005423,058,11,01,030214,6,1,1,69
2023,005423,058,11,02,030214,6,1,2,70
2023,005427,001,11,01,030210,7,1,1,77
2023,005427,001,11,02,030210,7,1,2,82
2023,005427,002,11,01,030210,7,1,2,35
2023,005427,002,11,02,030210,7,1,2,17
2023,005427,002,11,03,030210,7,1,2,15
2023,005427,003,11,01,030210,7,1,1,56
2023,005427,003,11,02,030210,7,1,2,49
2023,005427,003,11,03,030210,7,1,1,16
2023,005427,003,11,04,030210,7,1,1,13
2023,005427,003,11,05,030210,7,1,1,10
2023,005427,003,11,06,030210,7, , , 
2023,005427,068,11,01,030210,7,1,1,21
2023,005427,068,11,02,030210,7,1,2,21
2023,005427,070,11,01,030210,7,1,2,38
2023,005427,070,11,02,030210,7,1,1,15
2023,005427,070,11,03,030210,7,1,2,13
2023,005427,070,11,04,030210,7, , , 
2023,005427,074,11,01,030210,7,1,2,32
2023,005427,074,11,02,030210,7,1,1,43
2023,005427,074,11,03,030210,7,1,1,10
2023,005427,074,11,04,030210,7,1,1,3
2023,005427,076,11,01,030210,7,1,2,30
2023,005427,076,11,02,030210,7,1,1,11
2023,005427,076,11,03,030210,7,1,1,6
2023,005457,023,11,01,030218,8,1,2,81
2023,005457,024,11,01,030218,8,1,1,44
2023,005457,024,11,02,030218,8,1,2,37
2023,005457,024,11,03,030218,8,1,2,16
2023,005457,024,11,04,030218,8,1,2,1
2023,005457,026,11,01,030218,8,1,1,40
2023,005457,026,11,02,030218,8,1,2,38
2023,005457,026,11,03,030218,8,1,1,21
2023,005457,026,11,04,030218,8,1,1,17
2023,005457,026,11,05,030218,8,1,2,15
2023,005457,026,11,06,030218,8,1,2,4
2023,005457,084,11,01,030218,8,1,2,72
2023,005457,085,11,01,030218,8,1,1,41
2023,005457,085,11,02,030218,8,1,2,45
2023,005457,085,11,03,030218,8,1,2,15
2023,005457,085,11,04,030218,8,1,1,6
2023,005457,085,11,05,030218,8,1,1,4
2023,005457,086,11,01,030218,8,1,1,77
2023,005457,086,11,02,030218,8, , , 
2023,005457,086,11,03,030218,8, , , 
2023,005457,087,11,01,030218,8,1,1,49
2023,005457,087,11,02,030218,8,1,2,44
2023,005457,087,11,03,030218,8,1,2,24
2023,005457,087,11,04,030218,8,1,2,22
2023,005462,003,11,01,030711,6,1,1,50
2023,005462,003,11,02,030711,6,1,2,46
2023,005462,003,11,03,030711,6,1,1,18
2023,005462,003,11,04,030711,6,1,2,13
2023,005462,003,11,05,030711,6,1,1,11
2023,005462,003,11,06,030711,6, , , 
2023,005462,024,11,01,030711,6,1,1,81
2023,005462,024,11,02,030711,6, , , 
2023,005462,024,11,03,030711,6, , , 
2023,005462,024,11,04,030711,6, , , 
2023,005462,033,11,01,030711,6,1,1,84
2023,005462,033,11,02,030711,6,1,2,78
2023,005462,048,11,01,030711,6,1,1,74
2023,005462,057,11,01,030711,6,1,2,45
2023,005462,057,11,02,030711,6,1,2,15
2023,005462,057,11,03,030711,6,1,1,4
2023,005462,057,11,04,030711,6, , , 
2023,005462,072,11,01,030711,6,1,2,52
2023,005462,072,11,02,030711,6,1,2,20
2023,005462,072,11,03,030711,6,1,1,16
2023,005462,072,11,04,030711,6, , , 
2023,005469,040,11,01,030504,7,1,2,30
2023,005469,040,11,02,030504,7,1,1,12
2023,005469,043,11,01,030504,7,1,1,27
2023,005469,043,11,02,030504,7,1,2,24
2023,005469,043,11,03,030504,7,1,1,6
2023,005469,044,11,01,030504,7,1,1,29
2023,005469,044,11,02,030504,7,1,2,23
2023,005469,044,11,03,030504,7,1,2,5
2023,005469,044,11,04,030504,7,1,1,2
2023,005469,224,11,01,030504,7,1,1,35
2023,005469,224,11,02,030504,7,1,2,35
2023,005469,224,11,03,030504,7,1,2,14
2023,005469,224,11,04,030504,7,1,2,7
2023,005469,224,11,05,030504,7,1,1,1
2023,005469,225,11,01,030504,7,1,1,67
2023,005469,225,11,02,030504,7,1,2,62
2023,005469,225,11,03,030504,7, , , 
2023,005469,239,11,01,030504,7,1,1,60
2023,005469,239,11,02,030504,7,1,2,57
2023,005469,239,11,03,030504,7,1,2,14
2023,005469,239,11,04,030504,7,2,2,38
2023,005469,239,11,05,030504,7,2,1,8
2023,005469,239,11,06,030504,7, , , 
2023,005469,239,11,07,030504,7, , , 
2023,005469,239,11,08,030504,7, , , 
2023,005480,006,11,01,040104,1,1,2,45
2023,005480,006,11,02,040104,1,1,1,48
2023,005480,006,11,03,040104,1,1,1,25
2023,005480,006,11,04,040104,1,1,1,22
2023,005480,006,11,05,040104,1,1,1,7
2023,005480,021,11,01,040104,1,1,2,40
2023,005480,021,11,02,040104,1,1,1,18
2023,005480,021,11,03,040104,1,1,2,27
2023,005480,021,11,04,040104,1,1,1,26
2023,005480,051,11,01,040104,1,1,1,42
2023,005480,051,11,02,040104,1,1,2,39
2023,005480,051,11,03,040104,1,1,1,14
2023,005480,051,11,04,040104,1,1,1,9
2023,005480,063,11,01,040104,1,1,1,52
2023,005480,063,11,02,040104,1,1,2,49
2023,005480,063,11,03,040104,1,1,1,29
2023,005480,063,11,04,040104,1,1,1,19
2023,005480,063,11,05,040104,1,1,2,15
2023,005480,063,11,06,040104,1,1,2,6
2023,005480,079,11,01,040104,1,1,1,57
2023,005480,094,11,01,040104,1,1,2,52
2023,005480,094,11,02,040104,1,1,2,14
2023,005480,094,11,03,040104,1,1,1,88
2023,005488,025,11,01,040104,1,1,1,37
2023,005488,025,11,02,040104,1,1,2,34
2023,005488,025,11,03,040104,1,1,2,10
2023,005488,025,11,04,040104,1,1,2,1
2023,005488,025,11,05,040104,1,1,1,29
2023,005488,025,11,06,040104,1,1,1,20
2023,005488,025,11,07,040104,1, , , 
2023,005488,025,11,08,040104,1, , , 
2023,005488,025,11,09,040104,1, , , 
2023,005488,036,11,01,040104,1,1,2,39
2023,005488,036,11,02,040104,1,1,2,20
2023,005488,036,11,03,040104,1,1,2,17
2023,005488,045,11,01,040104,1,1,1,52
2023,005488,067,11,01,040104,1,1,1,41
2023,005488,067,11,02,040104,1,1,2,41
2023,005488,067,11,03,040104,1,1,1,19
2023,005488,067,11,04,040104,1,1,1,18
2023,005488,067,11,05,040104,1,1,1,1
2023,005511,013,11,01,040103,1,1,1,45
2023,005511,013,11,02,040103,1,1,2,50
2023,005511,013,11,03,040103,1,1,1,10
2023,005511,032,11,01,040103,1,1,1,61
2023,005511,032,11,02,040103,1,1,2,60
2023,005511,032,11,03,040103,1,1,1,34
2023,005511,032,11,04,040103,1,1,2,31
2023,005511,032,11,05,040103,1,1,2,29
2023,005511,032,11,06,040103,1,1,2,27
2023,005511,032,11,07,040103,1,1,1,25
2023,005511,032,11,08,040103,1,1,1,23
2023,005511,032,11,09,040103,1,1,1,19
2023,005511,048,11,01,040103,1,1,1,65
2023,005511,048,11,02,040103,1,1,2,72
2023,005511,048,11,03,040103,1,1,1,41
2023,005511,048,11,04,040103,1,1,1,24
2023,005511,065,11,01,040103,1,1,1,62
2023,005511,065,11,02,040103,1,1,2,60
2023,005511,065,11,03,040103,1,1,2,22
2023,005511,097,11,01,040103,1,1,2,43
2023,005511,097,11,02,040103,1,1,1,26
2023,005511,142,11,01,040103,1,1,1,45
2023,005511,142,11,02,040103,1,1,2,41
2023,005511,142,11,03,040103,1,1,2,14
2023,005511,142,11,04,040103,1,1,1,10
2023,005515,012,11,01,040102,1,1,2,60
2023,005515,012,11,02,040102,1,1,1,24
2023,005515,012,11,03,040102,1,1,2,17
2023,005515,012,11,04,040102,1,1,1,96
2023,005515,012,11,05,040102,1,1,2,88
2023,005515,030,11,01,040102,1,1,1,65
2023,005515,030,11,02,040102,1,1,1,37
2023,005515,030,11,03,040102,1,1,2,29
2023,005515,030,11,04,040102,1,1,2,6
2023,005515,030,11,05,040102,1, , , 
2023,005515,044,11,01,040102,1,1,1,43
2023,005515,044,11,02,040102,1,1,2,40
2023,005515,044,11,03,040102,1,1,2,7
2023,005515,044,11,04,040102,1,1,2,6
2023,005515,095,11,01,040102,1,1,1,64
2023,005515,095,11,02,040102,1,1,2,54
2023,005515,095,11,03,040102,1,1,2,28
2023,005515,095,11,04,040102,1,1,2,20
2023,005515,095,11,05,040102,1,1,2,30
2023,005515,095,11,06,040102,1,1,1,31
2023,005515,095,11,07,040102,1,1,1,4
2023,005515,095,11,08,040102,1,1,2,92
2023,005515,143,11,01,040102,1,1,2,75
2023,005515,143,11,02,040102,1,1,2,21
2023,005515,143,11,03,040102,1,1,2,28
2023,005515,143,11,04,040102,1, , , 
2023,005515,143,11,05,040102,1, , , 
2023,005515,143,11,06,040102,1, , , 
2023,005515,161,11,01,040102,1,1,1,55
2023,005515,161,11,02,040102,1, , , 
2023,005525,034,11,01,040110,1,1,2,69
2023,005525,049,11,01,040110,1,1,1,63
2023,005525,049,11,02,040110,1,1,2,62
2023,005525,049,11,03,040110,1,1,2,31
2023,005525,049,11,04,040110,1,1,1,27
2023,005525,079,11,01,040110,1,1,2,72
2023,005525,079,11,02,040110,1,1,2,20
2023,005525,079,11,03,040110,1, , , 
2023,005525,079,11,04,040110,1, , , 
2023,005525,095,11,01,040110,1,1,1,66
2023,005525,095,11,02,040110,1,1,2,63
2023,005525,095,11,03,040110,1,1,2,42
2023,005525,095,11,04,040110,1,1,2,38
2023,005525,095,11,05,040110,1,1,1,10
2023,005525,111,11,01,040110,1,1,1,52
2023,005525,111,11,02,040110,1,1,2,43
2023,005525,111,11,03,040110,1,1,1,22
2023,005525,111,11,04,040110,1,1,1,19
2023,005525,111,11,05,040110,1,1,1,3
2023,005525,111,11,06,040110,1, , , 
2023,005525,111,11,07,040110,1, , , 
2023,005525,111,11,08,040110,1, , , 
2023,005525,111,11,09,040110,1, , , 
2023,005527,018,11,01,040110,1,1,2,45
2023,005527,018,11,02,040110,1,1,1,42
2023,005527,018,11,03,040110,1,1,1,23
2023,005527,018,11,04,040110,1,1,1,21
2023,005527,018,11,05,040110,1,1,1,15
2023,005527,018,11,06,040110,1,1,1,7
2023,005527,018,11,07,040110,1,1,1,27
2023,005527,077,11,01,040110,1,1,1,65
2023,005527,114,11,01,040110,1,1,1,70
2023,005527,114,11,02,040110,1,1,1,29
2023,005527,114,11,03,040110,1,1,2,26
2023,005527,171,11,01,040110,1,1,1,71
2023,005527,171,11,02,040110,1,1,2,73
2023,005561,026,11,01,040129,1,1,2,48
2023,005561,026,11,02,040129,1,1,2,18
2023,005561,026,11,03,040129,1,1,2,12
2023,005561,026,11,04,040129,1,1,2,10
2023,005561,026,11,05,040129,1, , , 
2023,005561,064,11,01,040129,1,1,1,31
2023,005561,110,11,01,040129,1,1,1,46
2023,005561,110,11,02,040129,1,1,2,77
2023,005561,124,11,01,040129,1,1,1,31
2023,005561,124,11,02,040129,1,1,2,34
2023,005561,124,11,03,040129,1,1,1,7
2023,005570,010,11,01,040122,1,1,2,61
2023,005570,010,11,02,040122,1,1,1,32
2023,005570,060,11,01,040122,1,1,1,65
2023,005570,060,11,02,040122,1, , , 
2023,005570,089,11,01,040122,1,1,1,60
2023,005570,089,11,02,040122,1,1,2,48
2023,005570,089,11,03,040122,1,1,1,26
2023,005570,089,11,04,040122,1,1,1,23
2023,005570,109,11,01,040122,1,1,1,48
2023,005570,109,11,02,040122,1,1,2,47
2023,005570,109,11,03,040122,1,1,1,23
2023,005570,109,11,04,040122,1,1,1,21
2023,005570,109,11,05,040122,1,1,2,69
2023,005575,003,11,01,040107,1,1,2,51
2023,005575,003,11,02,040107,1,1,2,26
2023,005575,003,11,03,040107,1,1,2,23
2023,005575,003,11,04,040107,1, , , 
2023,005575,003,11,05,040107,1, , , 
2023,005575,034,11,01,040107,1,1,1,53
2023,005575,034,11,02,040107,1,1,2,46
2023,005575,034,11,03,040107,1,1,1,22
2023,005575,034,11,04,040107,1,1,2,27
2023,005575,034,11,05,040107,1,1,1,4
2023,005575,050,11,01,040107,1,1,1,45
2023,005575,050,11,02,040107,1,1,2,41
2023,005575,050,11,03,040107,1,1,1,17
2023,005575,050,11,04,040107,1,1,2,13
2023,005575,050,11,05,040107,1,1,1,5
2023,005575,079,11,01,040107,1,1,1,71
2023,005575,079,11,02,040107,1,1,2,70
2023,005575,079,11,03,040107,1, , , 
2023,005575,123,11,01,040107,1,1,2,36
2023,005575,123,11,02,040107,1,1,2,14
2023,005575,123,11,03,040107,1,1,2,13
2023,005575,123,11,04,040107,1,1,2,9
2023,005575,123,11,05,040107,1, , , 
2023,005580,003,11,01,040123,1,1,1,39
2023,005580,012,11,01,040123,1,1,1,60
2023,005580,012,11,02,040123,1,1,2,61
2023,005580,012,11,03,040123,1,1,2,23
2023,005580,012,11,04,040123,1,1,2,36
2023,005580,012,11,05,040123,1,1,1,14
2023,005580,055,11,01,040123,1,1,1,52
2023,005580,055,11,02,040123,1,1,2,48
2023,005580,055,11,03,040123,1,1,2,22
2023,005580,055,11,04,040123,1,1,2,20
2023,005580,055,11,05,040123,1,1,1,16
2023,005580,055,11,06,040123,1,1,1,13
2023,005580,055,11,07,040123,1, , , 
2023,005580,062,11,01,040123,1,1,2,80
2023,005580,062,11,02,040123,1,1,2,33
2023,005589,007,11,01,040401,5,1,2,44
2023,005589,007,11,02,040401,5,1,2,19
2023,005589,020,11,01,040401,5,1,2,64
2023,005589,020,11,02,040401,5,1,1,35
2023,005589,020,11,03,040401,5,1,2,42
2023,005589,020,11,04,040401,5,1,1,42
2023,005589,020,11,05,040401,5,1,1,14
2023,005589,020,11,06,040401,5,1,2,5
2023,005589,033,11,01,040401,5,1,2,68
2023,005589,061,11,01,040401,5,1,2,66
2023,005589,076,11,01,040401,5,1,1,58
2023,005589,076,11,02,040401,5,1,2,58
2023,005589,076,11,03,040401,5,1,2,21
2023,005589,076,11,04,040401,5,1,1,2
2023,005589,089,11,01,040401,5,1,2,53
2023,005589,089,11,02,040401,5,1,1,18
2023,005615,030,11,01,040128,5,1,1,51
2023,005615,030,11,02,040128,5,1,2,49
2023,005615,030,11,03,040128,5,1,2,22
2023,005615,030,11,04,040128,5,1,1,20
2023,005615,030,11,05,040128,5,1,1,17
2023,005615,030,11,06,040128,5,1,1,12
2023,005615,046,11,01,040128,5,1,2,40
2023,005615,046,11,02,040128,5,1,1,21
2023,005615,046,11,03,040128,5,1,1,20
2023,005615,046,11,04,040128,5,1,2,17
2023,005615,046,11,05,040128,5,1,2,5
2023,005615,046,11,06,040128,5,1,1,43
2023,005615,075,11,01,040128,5,1,1,32
2023,005615,075,11,02,040128,5,1,2,72
2023,005615,091,11,01,040128,5,1,2,53
2023,005615,091,11,02,040128,5,1,1,22
2023,005615,091,11,03,040128,5,1,2,18
2023,005615,091,11,04,040128,5,1,1,13
2023,005615,091,11,05,040128,5,1,2,25
2023,005615,091,11,06,040128,5,1,2,5
2023,005629,015,11,01,040108,5,1,2,48
2023,005629,015,11,02,040108,5,1,1,38
2023,005629,015,11,03,040108,5,1,2,28
2023,005629,015,11,04,040108,5,1,2,16
2023,005629,015,11,05,040108,5,1,1,12
2023,005629,015,11,06,040108,5,1,2,25
2023,005629,046,11,01,040108,5,1,2,68
2023,005629,046,11,02,040108,5,1,2,13
2023,005629,092,11,01,040108,5,1,2,55
2023,005629,092,11,02,040108,5,1,1,23
2023,005629,108,11,01,040108,5,1,2,34
2023,005629,108,11,02,040108,5,1,1,41
2023,005629,108,11,03,040108,5,1,1,12
2023,005629,108,11,04,040108,5,1,2,10
2023,005629,108,11,05,040108,5,1,2,50
2023,005629,120,11,01,040108,5,1,2,60
2023,005629,120,11,02,040108,5,1,1,68
2023,005641,004,11,01,040702,5,1,1,56
2023,005641,004,11,02,040702,5,1,2,55
2023,005641,004,11,03,040702,5,1,1,37
2023,005641,004,11,04,040702,5,1,1,86
2023,005641,016,11,01,040702,5,1,1,54
2023,005641,016,11,02,040702,5,1,2,47
2023,005641,016,11,03,040702,5,1,2,25
2023,005641,041,11,01,040702,5,1,1,58
2023,005641,041,11,02,040702,5, , , 
2023,005641,076,11,01,040702,5,1,2,67
2023,005641,076,11,02,040702,5,1,1,31
2023,005641,076,11,03,040702,5,1,2,32
2023,005641,076,11,04,040702,5,1,1,6
2023,005641,076,11,05,040702,5,1,2,4
2023,005641,076,11,06,040702,5,1,2,98
2023,005641,097,11,01,040702,5,1,1,68
2023,005641,097,11,02,040702,5,1,2,69
2023,005641,097,11,03,040702,5,1,1,30
2023,005641,097,11,04,040702,5, , , 
2023,005657,131,11,01,040409,7,1,1,50
2023,005657,131,11,02,040409,7,1,2,52
2023,005657,131,11,03,040409,7,1,2,19
2023,005657,131,11,04,040409,7,1,2,17
2023,005657,131,11,05,040409,7, , , 
2023,005657,343,11,01,040409,7,1,1,58
2023,005657,343,11,02,040409,7,1,2,52
2023,005657,345,11,01,040409,7,1,1,73
2023,005657,348,11,01,040409,7,1,1,63
2023,005657,348,11,02,040409,7,1,2,61
2023,005657,348,11,03,040409,7, , , 
2023,005679,046,11,01,040108,8,1,1,43
2023,005679,046,11,02,040108,8,1,2,38
2023,005679,046,11,03,040108,8,1,1,18
2023,005679,046,11,04,040108,8,1,2,8
2023,005679,046,11,05,040108,8,1,1,3
2023,005679,118,11,01,040108,8,1,2,83
2023,005679,118,11,02,040108,8,1,1,60
2023,005679,118,11,03,040108,8,2,2,50
2023,005679,118,11,04,040108,8,2,2,13
2023,005679,118,11,05,040108,8,2,1,10
2023,005679,145,11,01,040108,8,1,1,45
2023,005679,145,11,02,040108,8,1,2,43
2023,005679,145,11,03,040108,8,1,2,3
2023,005679,145,11,04,040108,8,2,2,21
2023,005679,145,11,05,040108,8,2,2,2
2023,005679,145,11,06,040108,8,2,2,0
2023,005684,018,12,01,040706,7,1,1,43
2023,005684,018,12,02,040706,7,1,2,32
2023,005684,018,12,03,040706,7,1,2,15
